City,Date,PM2.5,PM10,NO2,SO2,CO,O3,AQI
Talcher,2020-04-20,45.84,47.79,5.53,27.535,2.37,69.65,147.0
Talcher,2020-04-21,45.84,14.1,5.05,27.535,1.77,35.77,100.0
Talcher,2020-04-22,45.84,17.19,5.57,27.535,1.9,36.23,101.0
Talcher,2020-04-23,45.84,39.51,5.22,27.535,1.92,58.01,113.0
Talcher,2020-04-24,25.29,23.56,9.83,68.72,1.9,48.42,102.0
Talcher,2020-04-25,15.35,18.85,21.02,52.14,2.04,55.81,101.0
Talcher,2020-04-26,45.84,18.85,20.71,2.01,1.93,47.4,102.0
Talcher,2020-04-27,45.84,21.56,20.77,27.535,2.07,59.9,108.0
Talcher,2020-04-28,22.48,27.0,20.4,27.535,2.0,64.6,113.0
Talcher,2020-04-29,43.23,7.9,19.15,27.535,2.43,59.04,113.0
Talcher,2020-04-30,15.28,34.63,19.29,27.535,1.95,59.27,119.0
Talcher,2020-05-01,24.13,50.67,18.9,27.535,2.12,53.81,118.0
Talcher,2020-05-04,11.1,20.65,17.35,27.535,2.02,47.93,100.0
Talcher,2020-05-05,36.55,65.02,17.53,20.34,1.93,45.12,110.0
Talcher,2020-05-07,43.5,107.07,16.83,14.19,1.56,49.75,96.0
Talcher,2020-05-09,88.11,138.07,17.45,14.81,2.21,73.52,202.0
Talcher,2020-05-10,51.8,105.32,16.72,13.75,1.5,56.83,128.0
Talcher,2020-05-11,63.56,173.38,18.5,14.64,1.74,61.28,123.0
Talcher,2020-05-12,55.5,152.81,17.67,14.7,1.43,48.57,100.0
Talcher,2020-05-13,44.4,140.11,19.07,14.48,1.37,49.42,117.0
Talcher,2020-05-14,51.88,63.17,13.94,15.37,1.25,43.26,109.0
Talcher,2020-05-15,20.3,40.6,14.22,15.35,1.41,54.25,109.0
Talcher,2020-05-16,25.8,51.59,12.24,16.26,1.52,59.37,105.0
Talcher,2020-05-17,44.64,89.24,10.73,19.22,0.52,22.03,102.0
Talcher,2020-05-18,15.28,30.56,15.14,16.18,0.73,12.55,79.0
Talcher,2020-05-19,18.99,37.99,15.18,17.11,1.6,12.55,95.0
Talcher,2020-05-20,20.69,41.39,16.57,19.48,1.87,12.55,103.0
Talcher,2020-05-21,34.16,68.32,17.64,22.49,2.18,12.55,111.0
Talcher,2020-05-22,21.93,43.85,16.96,23.83,1.49,12.55,84.0
Talcher,2020-05-23,19.4,38.8,16.09,24.92,1.42,12.55,78.0
Talcher,2020-05-24,20.16,40.33,17.06,27.39,1.44,12.55,79.0
Talcher,2020-05-25,17.5,35.01,17.87,28.26,1.4,12.55,77.0
Talcher,2020-05-26,17.81,35.62,17.41,29.36,1.44,12.55,79.0
Talcher,2020-05-27,18.36,36.72,19.34,32.82,1.48,12.55,80.0
Talcher,2020-05-28,18.46,36.91,17.33,27.42,1.41,12.55,77.0
Talcher,2020-05-29,13.62,27.22,18.2,25.28,1.65,12.55,94.0
Talcher,2020-05-30,20.12,40.25,20.72,24.77,1.7,12.55,95.0
Talcher,2020-05-31,17.13,34.24,19.09,26.43,1.52,12.55,86.0
Talcher,2020-06-01,20.04,40.07,18.68,28.07,1.7,12.55,93.0
Talcher,2020-06-03,33.81,67.58,20.21,30.6,2.24,12.55,115.0
Talcher,2020-06-04,51.86,103.71,8.684999999999999,27.535,0.62,12.55,104.0
Talcher,2020-06-06,30.54,60.62,8.684999999999999,31.02,2.12,67.62,114.0
Talcher,2020-06-07,45.84,131.46499999999997,8.684999999999999,27.535,1.8,12.55,95.0
Talcher,2020-06-18,29.56,36.92,38.92,16.09,1.35,12.55,101.0
Talcher,2020-06-19,13.82,17.21,21.31,15.73,0.54,12.55,48.0
Talcher,2020-06-20,22.1,27.63,21.74,15.83,0.92,12.55,58.0
Talcher,2020-06-21,19.14,23.89,19.37,16.3,0.55,12.55,51.0
Talcher,2020-06-22,13.58,16.97,8.684999999999999,16.61,0.52,12.55,51.0
Talcher,2020-06-23,18.24,22.76,8.684999999999999,16.62,0.59,12.55,40.0
Talcher,2020-06-24,14.12,17.63,20.28,17.07,0.3,40.03,62.0
Talcher,2020-06-25,12.02,14.99,25.5,17.23,0.46,44.58,75.0
Talcher,2020-06-26,13.17,16.46,21.5,17.52,0.93,44.96,79.0
Talcher,2020-06-27,20.75,25.94,21.95,18.62,1.18,48.87,90.0
Talcher,2020-06-28,24.88,31.07,8.684999999999999,21.33,1.55,48.55,98.0
Talcher,2020-06-29,20.37,25.46,19.64,20.79,1.59,46.84,99.0
Talcher,2020-06-30,18.62,23.26,26.53,14.34,1.3,28.77,86.0
Talcher,2020-07-01,24.85,31.06,29.36,14.42,1.52,14.9,101.0
Thiruvananthapuram,2017-06-23,15.08,31.09,5.8,4.65,0.71,17.54,47.0
Thiruvananthapuram,2017-06-24,11.15,22.15,6.07,4.12,0.6,16.65,44.0
Thiruvananthapuram,2017-06-25,12.25,23.53,5.22,3.83,0.56,18.7,38.0
Thiruvananthapuram,2017-06-26,10.06,22.58,4.74,3.73,0.47,19.53,37.0
Thiruvananthapuram,2017-06-27,13.03,21.61,6.64,4.0,0.64,14.46,46.0
Thiruvananthapuram,2017-06-28,14.19,31.38,6.95,4.59,0.64,15.22,45.0
Thiruvananthapuram,2017-06-29,15.81,38.45,5.13,3.77,0.57,15.44,48.0
Thiruvananthapuram,2017-06-30,14.91,36.71,5.98,3.28,0.56,16.46,45.0
Thiruvananthapuram,2017-07-01,14.69,39.71,4.08,3.34,0.68,13.63,49.0
Thiruvananthapuram,2017-07-02,10.59,27.62,1.58,4.14,0.57,14.29,39.0
Thiruvananthapuram,2017-07-03,10.4,22.56,3.45,4.6,0.65,21.13,39.0
Thiruvananthapuram,2017-07-04,19.2,43.69,6.88,3.86,0.66,19.87,40.0
Thiruvananthapuram,2017-07-05,22.43,68.32,5.41,3.49,0.7,19.37,60.0
Thiruvananthapuram,2017-07-06,19.08,55.04,4.62,3.18,0.59,18.33,63.0
Thiruvananthapuram,2017-07-07,18.61,49.78,5.92,3.9,0.65,16.48,52.0
Thiruvananthapuram,2017-07-08,33.78,47.71,8.49,3.98,0.75,16.13,54.0
Thiruvananthapuram,2017-07-09,14.47,31.62,5.13,3.57,0.53,18.74,53.0
Thiruvananthapuram,2017-07-10,15.94,31.78,7.1,4.36,0.68,17.31,47.0
Thiruvananthapuram,2017-07-11,8.74,18.65,5.09,5.05,0.53,16.83,41.0
Thiruvananthapuram,2017-07-12,17.33,36.27,7.54,4.06,0.65,15.24,39.0
Thiruvananthapuram,2017-07-13,17.62,47.88,5.82,2.88,0.63,15.47,48.0
Thiruvananthapuram,2017-07-14,14.44,46.79,6.83,4.29,0.55,16.82,43.0
Thiruvananthapuram,2017-07-15,19.42,60.83,6.97,3.28,0.58,16.23,59.0
Thiruvananthapuram,2017-07-16,18.97,43.6,5.2,4.34,0.51,15.52,52.0
Thiruvananthapuram,2017-07-17,19.72,52.15,6.07,3.32,0.46,14.89,48.0
Thiruvananthapuram,2017-07-18,17.01,54.44,5.59,4.07,0.55,14.13,54.0
Thiruvananthapuram,2017-07-19,14.38,38.51,4.62,3.6,0.47,14.04,47.0
Thiruvananthapuram,2017-07-20,13.47,35.72,4.14,4.36,0.63,12.35,43.0
Thiruvananthapuram,2017-07-21,7.42,22.98,4.14,3.33,0.49,14.18,37.0
Thiruvananthapuram,2017-07-25,16.93,56.6,6.06,3.97,0.64,17.05,55.0
Thiruvananthapuram,2017-07-26,23.75,67.58,8.78,5.0,0.73,16.17,66.0
Thiruvananthapuram,2017-07-27,20.52,48.62,6.48,4.02,0.63,14.58,55.0
Thiruvananthapuram,2017-07-28,15.53,37.17,6.61,3.72,0.58,17.67,46.0
Thiruvananthapuram,2017-07-29,15.07,32.19,5.15,2.91,0.52,19.56,41.0
Thiruvananthapuram,2017-07-30,24.12,54.45,3.22,3.98,0.55,18.43,47.0
Thiruvananthapuram,2017-07-31,23.5,54.37,6.58,4.85,0.72,12.89,62.0
Thiruvananthapuram,2017-08-01,18.25,41.35,4.51,4.49,0.77,17.21,68.0
Thiruvananthapuram,2017-08-02,15.15,46.53,7.58,4.19,0.99,14.17,62.0
Thiruvananthapuram,2017-08-03,15.12,39.14,5.82,3.37,0.98,14.65,63.0
Thiruvananthapuram,2017-08-04,13.43,31.64,7.14,3.93,0.95,13.62,62.0
Thiruvananthapuram,2017-08-05,10.74,28.85,6.67,4.48,0.91,14.84,59.0
Thiruvananthapuram,2017-08-06,13.58,34.99,5.42,4.55,0.9,16.75,54.0
Thiruvananthapuram,2017-08-07,20.1,48.43,8.85,4.86,0.96,15.6,61.0
Thiruvananthapuram,2017-08-08,13.97,32.81,6.53,4.37,0.99,18.68,63.0
Thiruvananthapuram,2017-08-09,19.93,41.81,7.83,4.32,1.01,16.63,63.0
Thiruvananthapuram,2017-08-10,18.52,41.59,7.6,3.56,1.03,17.88,61.0
Thiruvananthapuram,2017-08-11,11.07,30.8,6.83,4.14,0.98,18.51,64.0
Thiruvananthapuram,2017-08-12,21.49,44.62,7.14,4.39,0.96,22.88,56.0
Thiruvananthapuram,2017-08-13,31.15,66.18,5.99,4.57,0.93,21.49,58.0
Thiruvananthapuram,2017-08-14,31.42,73.12,7.69,2.91,0.97,8.0,74.0
Thiruvananthapuram,2017-08-15,26.05,61.52,6.57,4.47,0.92,20.27,82.0
Thiruvananthapuram,2017-08-16,20.75,44.38,5.95,3.45,0.93,13.81,58.0
Thiruvananthapuram,2017-08-17,22.3,47.14,7.16,3.91,0.99,21.56,60.0
Thiruvananthapuram,2017-08-18,13.49,28.83,6.05,4.34,0.9,19.78,57.0
Thiruvananthapuram,2017-08-19,12.91,37.2,6.51,2.99,0.92,13.21,56.0
Thiruvananthapuram,2017-08-20,12.49,34.71,5.47,2.41,0.88,16.58,55.0
Thiruvananthapuram,2017-08-21,10.66,27.65,6.45,4.88,0.95,16.88,58.0
Thiruvananthapuram,2017-08-22,11.18,22.79,5.06,3.49,0.88,13.82,54.0
Thiruvananthapuram,2017-08-23,17.58,43.83,6.14,4.03,0.93,6.26,54.0
Thiruvananthapuram,2017-08-24,24.04,63.07,6.59,3.47,1.01,27.62,93.0
Thiruvananthapuram,2017-08-25,20.15,54.52,5.74,4.07,1.02,7.17,68.0
Thiruvananthapuram,2017-08-26,13.5,51.49,4.72,2.73,0.97,3.95,62.0
Thiruvananthapuram,2017-08-27,8.98,33.47,4.48,4.6,0.91,2.62,55.0
Thiruvananthapuram,2017-08-28,9.04,24.65,6.43,3.69,1.0,4.14,57.0
Thiruvananthapuram,2017-08-29,9.19,22.29,6.86,3.78,0.95,3.7,64.0
Thiruvananthapuram,2017-08-30,12.52,34.19,7.47,3.21,0.92,5.1,58.0
Thiruvananthapuram,2017-08-31,17.94,48.67,6.53,3.69,0.98,7.45,60.0
Thiruvananthapuram,2017-09-01,18.93,52.14,4.1,4.01,0.9,7.69,54.0
Thiruvananthapuram,2017-09-02,14.23,35.43,5.36,5.05,0.99,7.59,60.0
Thiruvananthapuram,2017-09-03,16.04,34.39,5.27,4.07,0.95,7.61,52.0
Thiruvananthapuram,2017-09-04,20.62,48.9,3.49,4.31,0.88,7.71,53.0
Thiruvananthapuram,2017-09-05,18.4,45.75,4.12,4.99,0.93,7.6,55.0
Thiruvananthapuram,2017-09-06,8.76,19.97,3.32,4.29,0.85,7.6,52.0
Thiruvananthapuram,2017-09-07,16.14,35.68,7.97,3.41,0.98,7.75,64.0
Thiruvananthapuram,2017-09-08,10.8,28.79,5.63,4.2,1.01,7.71,66.0
Thiruvananthapuram,2017-09-09,12.77,27.17,6.42,3.63,0.95,7.7,65.0
Thiruvananthapuram,2017-09-10,11.01,25.92,3.96,4.34,0.94,7.7,53.0
Thiruvananthapuram,2017-09-11,12.56,28.58,4.97,5.03,1.03,7.67,61.0
Thiruvananthapuram,2017-09-12,8.51,23.44,3.9,2.25,0.96,7.62,58.0
Thiruvananthapuram,2017-09-13,8.73,20.83,5.63,4.41,0.94,7.63,59.0
Thiruvananthapuram,2017-09-14,9.23,21.98,5.25,2.97,0.93,7.69,54.0
Thiruvananthapuram,2017-09-15,15.46,37.03,6.97,3.4,1.01,7.56,60.0
Thiruvananthapuram,2017-09-16,12.07,34.22,4.8,3.29,1.07,7.68,71.0
Thiruvananthapuram,2017-09-17,8.79,21.48,4.65,4.86,0.91,7.59,60.0
Thiruvananthapuram,2017-09-18,11.3,29.78,5.39,2.94,0.97,7.71,69.0
Thiruvananthapuram,2017-09-19,11.08,38.16,3.64,4.08,0.95,7.63,65.0
Thiruvananthapuram,2017-09-20,9.43,27.48,4.74,5.44,0.95,7.73,59.0
Thiruvananthapuram,2017-09-21,11.33,31.36,4.83,4.72,0.93,7.66,55.0
Thiruvananthapuram,2017-09-22,17.54,44.17,7.23,4.32,0.97,7.74,56.0
Thiruvananthapuram,2017-09-23,21.19,48.97,5.81,4.32,0.93,7.62,57.0
Thiruvananthapuram,2017-09-24,19.5,44.41,5.29,3.99,0.91,7.57,55.0
Thiruvananthapuram,2017-09-25,27.77,52.61,7.08,3.72,1.08,7.65,61.0
Thiruvananthapuram,2017-09-26,19.74,45.45,8.78,3.44,1.03,7.67,63.0
Thiruvananthapuram,2017-09-27,14.03,29.29,5.99,3.44,0.97,7.71,57.0
Thiruvananthapuram,2017-09-28,12.72,24.1,8.17,2.91,1.13,7.53,61.0
Thiruvananthapuram,2017-09-29,11.84,29.61,6.39,4.15,0.97,7.62,69.0
Thiruvananthapuram,2017-09-30,10.28,24.03,4.43,3.74,0.97,7.57,57.0
Thiruvananthapuram,2017-10-01,6.15,13.37,1.96,1.86,0.23,4.38,36.0
Thiruvananthapuram,2017-10-31,26.32,36.52,8.44,3.77,1.15,7.6,72.0
Thiruvananthapuram,2017-11-01,24.01,37.06,7.14,2.76,1.06,7.71,67.0
Thiruvananthapuram,2017-11-02,22.38,35.06,8.94,4.25,1.12,7.77,65.0
Thiruvananthapuram,2017-11-03,25.48,40.5,10.28,3.45,1.18,7.77,69.0
Thiruvananthapuram,2017-11-04,30.17,45.71,9.8,4.07,1.31,7.76,77.0
Thiruvananthapuram,2017-11-05,19.39,24.78,6.54,4.12,1.05,7.69,67.0
Thiruvananthapuram,2017-11-06,26.15,41.97,12.03,3.64,1.24,7.7,76.0
Thiruvananthapuram,2017-11-07,19.07,29.74,11.58,4.55,1.11,7.74,70.0
Thiruvananthapuram,2017-11-08,13.15,28.67,14.55,5.68,1.27,7.82,83.0
Thiruvananthapuram,2017-11-09,16.32,27.27,10.9,3.63,1.11,7.76,64.0
Thiruvananthapuram,2017-11-10,29.27,45.25,12.12,3.75,1.27,7.77,86.0
Thiruvananthapuram,2017-11-11,30.27,46.57,9.55,5.03,1.16,7.72,74.0
Thiruvananthapuram,2017-11-12,42.35,59.01,10.23,3.97,1.25,7.66,72.0
Thiruvananthapuram,2017-11-13,62.55,86.2,15.04,4.82,1.45,7.84,102.0
Thiruvananthapuram,2017-11-14,53.64,76.8,13.97,5.2,1.21,7.77,100.0
Thiruvananthapuram,2017-11-15,57.66,78.67,12.42,3.92,1.23,7.83,97.0
Thiruvananthapuram,2017-11-16,49.5,69.39,14.55,4.87,1.23,7.81,91.0
Thiruvananthapuram,2017-11-17,59.27,83.82,13.2,6.18,1.25,7.73,99.0
Thiruvananthapuram,2017-11-18,61.57,80.76,10.77,3.6,1.33,7.65,114.0
Thiruvananthapuram,2017-11-19,39.43,59.98,6.98,3.1,1.13,7.67,81.0
Thiruvananthapuram,2017-11-20,27.4,48.04,9.87,4.69,1.16,7.82,69.0
Thiruvananthapuram,2017-11-21,17.99,31.01,9.95,4.99,1.08,7.75,63.0
Thiruvananthapuram,2017-11-22,27.16,42.44,12.26,3.12,1.28,7.81,80.0
Thiruvananthapuram,2017-11-23,40.15,61.21,13.04,5.1,1.31,7.76,91.0
Thiruvananthapuram,2017-11-24,62.96,89.2,12.84,4.89,1.28,7.84,87.0
Thiruvananthapuram,2017-11-25,93.79,126.78,17.42,4.79,1.61,7.79,162.0
Thiruvananthapuram,2017-11-26,80.06,102.32,10.95,3.84,1.33,7.78,230.0
Thiruvananthapuram,2017-11-27,36.21,49.07,13.9,4.65,1.33,7.8,103.0
Thiruvananthapuram,2017-11-28,32.04,48.66,13.53,3.41,1.43,7.76,83.0
Thiruvananthapuram,2017-11-29,32.23,48.34,8.82,1.52,1.23,7.9,86.0
Thiruvananthapuram,2017-11-30,4.23,11.05,4.08,3.02,0.97,7.97,58.0
Thiruvananthapuram,2017-12-01,9.7,15.05,6.78,2.93,0.92,7.89,57.0
Thiruvananthapuram,2017-12-02,8.62,29.16,8.07,4.19,1.08,7.88,60.0
Thiruvananthapuram,2017-12-03,22.425,41.84,9.14,3.92,1.22,7.84,76.0
Thiruvananthapuram,2017-12-04,22.425,53.82,7.84,4.96,1.26,7.76,86.0
Thiruvananthapuram,2017-12-08,44.97,61.09,5.31,1.45,1.31,7.82,84.0
Thiruvananthapuram,2017-12-09,33.94,49.68,5.57,4.71,1.21,8.03,68.0
Thiruvananthapuram,2017-12-10,54.94,73.21,5.73,4.33,1.26,8.07,85.0
Thiruvananthapuram,2017-12-11,68.46,101.59,6.12,3.96,1.31,8.27,105.0
Thiruvananthapuram,2017-12-12,66.61,88.6,6.2,3.64,1.37,8.18,139.0
Thiruvananthapuram,2017-12-13,40.99,58.23,6.38,3.43,1.3,7.63,83.0
Thiruvananthapuram,2017-12-14,48.17,66.47,8.35,3.99,1.4,7.55,81.0
Thiruvananthapuram,2017-12-15,68.66,88.53,8.08,5.33,1.59,7.55,124.0
Thiruvananthapuram,2017-12-16,49.07,68.19,8.52,3.07,1.26,10.52,87.0
Thiruvananthapuram,2017-12-17,52.59,69.96,7.28,3.38,1.23,7.27,94.0
Thiruvananthapuram,2017-12-18,53.21,71.95,6.68,4.12,1.25,8.78,79.0
Thiruvananthapuram,2017-12-19,47.43,71.07,5.55,4.54,1.3,22.21,125.0
Thiruvananthapuram,2017-12-20,33.58,46.85,5.68,3.96,1.15,15.67,71.0
Thiruvananthapuram,2017-12-21,39.14,56.57,4.42,5.13,1.27,21.79,78.0
Thiruvananthapuram,2017-12-22,26.11,41.88,5.42,3.44,1.16,34.32,68.0
Thiruvananthapuram,2017-12-23,40.41,59.38,3.96,4.1,1.31,34.25,76.0
Thiruvananthapuram,2017-12-24,33.34,49.75,4.35,5.42,1.0,39.37,66.0
Thiruvananthapuram,2017-12-25,47.76,64.2,3.86,3.39,1.07,37.88,76.0
Thiruvananthapuram,2017-12-26,60.35,79.85,7.01,3.44,1.31,41.78,94.0
Thiruvananthapuram,2017-12-27,64.68,86.73,9.64,3.89,1.38,41.2,103.0
Thiruvananthapuram,2017-12-28,72.44,98.85,9.2,3.89,1.36,39.1,129.0
Thiruvananthapuram,2017-12-29,61.44,85.7,11.28,3.38,1.2,29.28,112.0
Thiruvananthapuram,2017-12-30,73.02,100.61,10.86,4.14,1.42,41.68,145.0
Thiruvananthapuram,2017-12-31,59.05,80.02,6.57,4.32,1.19,42.77,118.0
Thiruvananthapuram,2018-01-01,64.62,88.43,8.79,3.51,1.28,46.69,106.0
Thiruvananthapuram,2018-01-02,64.43,88.75,7.51,3.29,1.32,44.93,119.0
Thiruvananthapuram,2018-01-03,57.45,78.75,10.46,6.04,1.36,67.08,99.0
Thiruvananthapuram,2018-01-04,67.0,90.64,16.88,5.21,1.4,48.75,106.0
Thiruvananthapuram,2018-01-05,76.69,118.0,15.1,7.36,1.32,46.77,145.0
Thiruvananthapuram,2018-01-06,83.73,117.45,16.16,8.37,1.32,63.19,155.0
Thiruvananthapuram,2018-01-07,78.68,101.17,10.07,6.67,1.27,59.76,186.0
Thiruvananthapuram,2018-01-08,69.38,95.2,17.84,6.81,1.69,55.21,127.0
Thiruvananthapuram,2018-01-09,83.7,115.88,18.3,6.16,1.55,40.89,137.0
Thiruvananthapuram,2018-01-10,81.02,109.22,15.68,7.43,1.58,35.72,169.0
Thiruvananthapuram,2018-01-11,51.42,71.31,15.84,5.36,1.57,39.0,123.0
Thiruvananthapuram,2018-01-12,53.08,71.91,15.32,4.72,1.59,69.77,157.0
Thiruvananthapuram,2018-01-13,47.04,67.32,14.84,5.48,1.58,35.78,127.0
Thiruvananthapuram,2018-01-14,38.06,53.93,10.5,4.52,1.25,56.36,120.0
Thiruvananthapuram,2018-01-15,50.17,72.73,15.14,6.34,1.58,49.1,162.0
Thiruvananthapuram,2018-01-16,72.69,95.26,17.55,5.81,1.54,17.45,108.0
Thiruvananthapuram,2018-01-17,80.8,109.18,15.92,7.96,1.6,85.18,182.0
Thiruvananthapuram,2018-01-18,72.59,102.56,14.03,5.14,1.56,71.98,163.0
Thiruvananthapuram,2018-01-19,67.73,98.15,16.13,8.08,1.4,55.7,120.0
Thiruvananthapuram,2018-01-20,81.25,115.98,18.91,8.59,1.47,71.96,125.0
Thiruvananthapuram,2018-01-21,88.14,118.82,12.51,7.23,1.48,83.6,204.0
Thiruvananthapuram,2018-01-22,83.84,115.3,17.52,5.24,1.8,82.67,183.0
Thiruvananthapuram,2018-01-23,84.45,120.64,16.8,6.63,1.68,72.01,183.0
Thiruvananthapuram,2018-01-24,79.84,112.83,13.4,5.65,1.17,61.27,170.0
Thiruvananthapuram,2018-01-25,57.42,84.26,11.85,5.66,0.91,33.61,132.0
Thiruvananthapuram,2018-01-26,55.36,89.49,14.22,7.52,0.89,32.93,92.0
Thiruvananthapuram,2018-01-27,61.78,99.88,11.75,9.01,0.88,49.57,99.0
Thiruvananthapuram,2018-01-28,49.7,71.88,13.8,6.7,0.92,35.46,93.0
Thiruvananthapuram,2018-01-29,70.43,99.08,16.42,6.18,1.18,50.39,112.0
Thiruvananthapuram,2018-01-30,68.26,96.6,12.11,4.95,0.92,52.8,121.0
Thiruvananthapuram,2018-01-31,65.86,107.96,14.05,7.95,1.16,63.42,130.0
Thiruvananthapuram,2018-02-01,75.74,114.76,9.16,5.4,1.14,51.89,144.0
Thiruvananthapuram,2018-02-02,64.95,102.16,21.42,6.28,1.06,62.62,132.0
Thiruvananthapuram,2018-02-03,54.76,96.7,16.6,8.15,0.96,68.96,124.0
Thiruvananthapuram,2018-02-04,56.47,95.27,12.04,7.65,0.9,73.09,111.0
Thiruvananthapuram,2018-02-05,55.14,93.88,12.09,7.87,0.94,61.4,100.0
Thiruvananthapuram,2018-02-06,52.43,89.88,11.41,7.27,0.91,52.53,96.0
Thiruvananthapuram,2018-02-07,41.4,71.72,11.18,4.22,0.94,47.85,80.0
Thiruvananthapuram,2018-02-08,30.24,47.29,14.71,5.42,0.89,36.32,66.0
Thiruvananthapuram,2018-02-09,42.41,63.08,15.58,6.25,0.95,51.88,80.0
Thiruvananthapuram,2018-02-10,42.91,65.34,12.29,3.92,0.95,45.62,71.0
Thiruvananthapuram,2018-02-11,41.06,70.25,20.97,4.78,0.88,38.89,72.0
Thiruvananthapuram,2018-02-13,55.79,86.42,19.57,6.77,0.94,48.7,92.0
Thiruvananthapuram,2018-02-14,62.38,95.91,18.51,6.77,0.93,50.03,94.0
Thiruvananthapuram,2018-02-15,41.22,84.58,20.75,5.26,1.08,49.33,99.0
Thiruvananthapuram,2018-02-16,45.86,72.11,20.96,4.7,1.04,54.5,82.0
Thiruvananthapuram,2018-02-17,52.27,82.45,18.84,7.58,1.14,56.25,88.0
Thiruvananthapuram,2018-02-18,54.22,82.58,14.43,7.27,0.91,68.39,105.0
Thiruvananthapuram,2018-02-19,60.38,93.06,19.02,7.37,1.03,68.23,107.0
Thiruvananthapuram,2018-02-20,58.11,89.44,19.72,7.71,1.09,61.85,105.0
Thiruvananthapuram,2018-02-21,62.07,101.58,20.39,6.9,1.07,55.37,112.0
Thiruvananthapuram,2018-02-22,47.75,89.49,17.82,9.69,0.88,63.23,96.0
Thiruvananthapuram,2018-02-23,41.55,90.78,20.09,8.05,0.98,55.44,94.0
Thiruvananthapuram,2018-02-24,51.15,90.74,18.48,8.96,1.02,55.15,93.0
Thiruvananthapuram,2018-02-25,22.425,48.599999999999994,7.73,5.42,0.91,33.93,84.0
Thiruvananthapuram,2018-02-27,36.46,72.7,15.34,7.94,0.87,45.0,77.0
Thiruvananthapuram,2018-02-28,30.47,63.66,16.4,8.48,0.9,49.22,78.0
Thiruvananthapuram,2018-03-01,27.73,68.91,15.53,6.84,1.02,40.94,70.0
Thiruvananthapuram,2018-03-02,36.2,69.71,13.31,7.48,1.06,44.56,79.0
Thiruvananthapuram,2018-03-03,39.89,72.3,13.26,10.33,0.96,55.98,85.0
Thiruvananthapuram,2018-03-04,57.24,92.26,13.21,8.62,0.96,62.81,98.0
Thiruvananthapuram,2018-03-05,46.58,94.17,13.94,8.75,1.05,53.78,95.0
Thiruvananthapuram,2018-03-06,56.15,95.3,13.27,7.85,1.05,50.74,94.0
Thiruvananthapuram,2018-03-07,57.18,91.27,14.89,7.87,1.08,51.6,97.0
Thiruvananthapuram,2018-03-08,52.59,91.55,15.59,5.89,1.12,47.42,90.0
Thiruvananthapuram,2018-03-09,56.09,90.79,11.94,8.26,1.1,51.29,91.0
Thiruvananthapuram,2018-03-10,52.85,89.77,15.05,9.76,1.04,59.25,92.0
Thiruvananthapuram,2018-03-11,60.8,95.27,16.69,14.94,0.98,77.58,112.0
Thiruvananthapuram,2018-03-12,44.16,74.65,15.94,10.69,1.18,41.66,95.0
Thiruvananthapuram,2018-03-13,25.16,41.85,15.51,4.27,1.22,27.62,89.0
Thiruvananthapuram,2018-03-14,18.74,36.01,11.66,5.86,0.94,29.59,69.0
Thiruvananthapuram,2018-03-15,13.15,27.9,8.65,4.85,0.76,29.45,55.0
Thiruvananthapuram,2018-03-16,17.31,32.91,8.18,4.3,1.0,28.14,60.0
Thiruvananthapuram,2018-03-17,20.51,38.78,11.64,5.38,0.87,33.22,62.0
Thiruvananthapuram,2018-03-18,27.78,45.87,13.71,4.79,1.0,33.06,65.0
Thiruvananthapuram,2018-03-19,22.23,40.88,13.36,6.05,1.15,31.39,74.0
Thiruvananthapuram,2018-03-20,40.89,66.78,15.58,5.52,1.18,42.72,78.0
Thiruvananthapuram,2018-03-21,42.91,66.95,13.82,5.64,1.17,40.37,78.0
Thiruvananthapuram,2018-03-22,30.46,58.81,9.81,6.17,1.1,42.66,71.0
Thiruvananthapuram,2018-03-23,31.97,76.01,9.99,5.32,1.12,38.36,68.0
Thiruvananthapuram,2018-03-24,30.17,81.22,12.55,5.45,0.93,33.2,82.0
Thiruvananthapuram,2018-03-25,41.77,84.28,13.53,4.98,1.19,41.53,82.0
Thiruvananthapuram,2018-03-26,44.52,77.71,16.65,5.59,1.18,54.65,97.0
Thiruvananthapuram,2018-03-27,43.41,71.97,14.58,5.05,1.47,46.2,90.0
Thiruvananthapuram,2018-03-28,24.17,40.97,14.6,10.06,1.82,24.33,105.0
Thiruvananthapuram,2018-03-29,35.1,61.25,14.14,5.43,1.36,35.77,91.0
Thiruvananthapuram,2018-03-30,40.45,77.14,8.64,4.5,2.59,43.01,104.0
Thiruvananthapuram,2018-03-31,38.5,76.18,10.19,5.8,2.99,41.97,130.0
Thiruvananthapuram,2018-04-01,27.92,64.64,9.95,8.77,0.8,42.71,74.0
Thiruvananthapuram,2018-04-02,28.27,63.12,8.04,7.8,0.82,42.65,64.0
Thiruvananthapuram,2018-04-03,33.99,67.92,11.49,6.01,0.89,60.0,93.0
Thiruvananthapuram,2018-04-04,32.84,61.69,13.51,7.72,0.97,56.52,137.0
Thiruvananthapuram,2018-04-05,43.66,78.18,10.07,8.52,0.99,43.56,72.0
Thiruvananthapuram,2018-04-07,42.99,73.04,11.27,7.86,0.92,67.81,121.0
Thiruvananthapuram,2018-04-08,25.7,45.04,8.42,6.31,0.83,51.95,122.0
Thiruvananthapuram,2018-04-09,20.2,39.62,9.04,4.92,0.86,52.8,126.0
